id,lat,lon,num_votes,perception,trueskill_score,trueskill_stds
51e048c5fdc9f01d25a9544f,1.303754,103.810442,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a95450,1.33594,103.861493,3,more boring,22.8524190105,5.68118321314
51e048c5fdc9f01d25a95456,1.312511,103.884833,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a95458,1.282772,103.817094,2,more boring,21.3978244243,5.69801823095
51e048c5fdc9f01d25a9545c,1.273456,103.809368,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a9545e,1.366608,103.876055,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a9546a,1.353587,103.83435,2,more boring,17.0732086146,6.07700152378
51e048c5fdc9f01d25a9546d,1.30252,103.836422,2,more boring,21.7788174895,5.85870948468
51e048c5fdc9f01d25a95476,1.316414,103.790565,3,more boring,23.4772942806,5.66676073674
51e048c5fdc9f01d25a95477,1.323568,103.928156,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a95479,1.407676,103.904796,5,more boring,33.9157779356,4.31820202059
51e048c5fdc9f01d25a9547b,1.292158,103.80834,2,more boring,23.924227634,5.60186571986
51e048c5fdc9f01d25a9547c,1.29048,103.828588,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a9547d,1.333572,103.94416,1,more boring,19.9164627392,6.70505779155
51e048c5fdc9f01d25a9547f,1.317361,103.911153,9,more boring,22.8813857308,3.58545138026
51e048c5fdc9f01d25a95480,1.299691,103.836799,1,more boring,20.2304499119,7.12859502046
51e048c5fdc9f01d25a95485,1.342113,103.892893,5,more boring,27.6130482093,4.56191158293
51e048c5fdc9f01d25a95486,1.442693,103.837755,1,more boring,20.2304499119,7.12859502046
51e048c5fdc9f01d25a9548b,1.334523,103.943229,1,more boring,18.7521917674,6.68799995758
51e048c5fdc9f01d25a9548e,1.325069,103.91221,4,more boring,16.9667726559,4.72867900344
51e048c5fdc9f01d25a95490,1.362681,103.955931,1,more boring,25.0,6.47436515156
51e048c5fdc9f01d25a95491,1.282721,103.819655,4,more boring,22.3567617505,4.81141518546
51e048c5fdc9f01d25a95492,1.374237,103.826565,2,more boring,25.8321428488,5.9337263001
51e048c5fdc9f01d25a95493,1.33227,103.79908,1,more boring,20.2304499119,7.12859502046
51e048c5fdc9f01d25a95494,1.339576,103.721181,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a9549b,1.388299,103.744421,2,more boring,17.745218778,6.19876077066
51e048c5fdc9f01d25a9549c,1.348049,103.759044,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a9549f,1.284006,103.836967,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954a0,1.365861,103.952237,2,more boring,32.5015854983,6.40459428019
51e048c5fdc9f01d25a954a4,1.424599,103.823582,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954a7,1.354997,103.895469,3,more boring,15.6451149046,5.40428947582
51e048c5fdc9f01d25a954ae,1.366614,103.866488,5,more boring,21.9285771861,4.00532338678
51e048c5fdc9f01d25a954af,1.346194,103.934542,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954b2,1.375122,103.864384,5,more boring,31.274791299,4.73795347985
51e048c5fdc9f01d25a954b3,1.374595,103.898146,1,more boring,17.7374327164,6.48272141319
51e048c5fdc9f01d25a954b6,1.328829,103.927343,2,more boring,25.0578685736,6.20346821687
51e048c5fdc9f01d25a954bd,1.372779,104.004572,2,more boring,31.3546739671,6.39789529856
51e048c5fdc9f01d25a954c1,1.348619,103.871776,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a954c2,1.348996,103.996408,2,more boring,20.4508749053,5.62070172109
51e048c5fdc9f01d25a954c3,1.32025,103.983583,1,more boring,29.6494106477,6.92286031118
51e048c5fdc9f01d25a954c4,1.349014,103.769574,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954ca,1.276287,103.823287,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954cb,1.332466,103.947837,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954cc,1.308214,103.938215,3,more boring,26.6348567228,5.09711652738
51e048c5fdc9f01d25a954cd,1.352939,103.957889,2,more boring,24.3305748914,6.1994330137
51e048c5fdc9f01d25a954ce,1.334287,103.883611,4,more boring,29.822217962,4.73530106033
51e048c5fdc9f01d25a954cf,1.34054,103.896372,3,more boring,29.7799926286,5.33869127318
51e048c5fdc9f01d25a954d1,1.373416,103.91217,2,more boring,34.7095541897,6.00973615587
51e048c5fdc9f01d25a954d3,1.316452,103.935777,2,more boring,21.8279552356,5.67831357686
51e048c5fdc9f01d25a954d4,1.363585,103.907288,1,more boring,20.2193647498,6.86029938562
51e048c5fdc9f01d25a954dc,1.391158,103.846061,2,more boring,31.6846886924,6.39577535947
51e048c5fdc9f01d25a954e3,1.308347,103.838202,1,more boring,20.2304499119,7.12859502046
51e048c5fdc9f01d25a954e7,1.334238,103.773306,2,more boring,20.9804604136,5.57507493752
51e048c5fdc9f01d25a954e8,1.389545,103.904811,1,more boring,28.6205526982,7.1430725996
51e048c5fdc9f01d25a954ec,1.383186,104.001069,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a954f1,1.297407,103.838089,3,more boring,15.9418316962,5.75572571346
51e048c5fdc9f01d25a954f2,1.412631,103.830893,1,more boring,31.5967293972,6.81224771061
51e048c5fdc9f01d25a954f4,1.339602,103.787876,4,more boring,19.7794587703,4.39848881127
51e048c5fdc9f01d25a954f5,1.304938,103.815803,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a954f7,1.379391,103.740314,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a954f9,1.315545,103.819461,2,more boring,23.6515184564,6.15928823854
51e048c5fdc9f01d25a954fa,1.359054,103.902667,2,more boring,25.7697198591,6.16763336923
51e048c5fdc9f01d25a95501,1.341859,103.961434,1,more boring,30.9061187409,6.69597548412
51e048c5fdc9f01d25a95504,1.299663,103.904029,2,more boring,16.7548672913,6.10648874504
51e048c5fdc9f01d25a95505,1.302012,103.912049,1,more boring,20.2304499119,7.12859502046
51e048c5fdc9f01d25a95508,1.331092,103.90759,1,more boring,31.3406897631,6.57088497063
51e048c5fdc9f01d25a95509,1.302906,103.803854,2,more boring,27.6314847283,6.00200252041
51e048c5fdc9f01d25a9550e,1.345848,103.759909,8,more boring,15.6284645733,4.39920444981
51e048c5fdc9f01d25a9550f,1.336726,103.765539,2,more boring,16.9933461836,6.08836698816
51e048c5fdc9f01d25a95512,1.320819,103.811931,3,more boring,21.7447125636,5.63220869629
51e048c5fdc9f01d25a95513,1.35084,103.874579,2,more boring,16.6196063934,6.02223088639
51e048c5fdc9f01d25a95516,1.336177,103.72668,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a95519,1.401106,103.820678,3,more boring,29.7027337874,5.38316276571
51e048c5fdc9f01d25a9551b,1.300718,103.789346,1,more boring,18.8943908975,6.51268177045
51e048c5fdc9f01d25a9551c,1.312001,103.867248,1,more boring,29.7695500881,7.12859502046
51e048c5fdc9f01d25a9551f,1.347002,103.743938,1,more boring,22.4098600205,7.25568133029
51e048c5fdc9f01d25a95522,1.375058,103.828411,3,more boring,28.2888756396,5.47777050464
51e048c6fdc9f01d25a95525,1.351062,103.997277,4,more boring,14.3184624767,5.53743297024
51e048c6fdc9f01d25a95526,1.307267,103.782091,4,more boring,25.8676068706,4.80901703814
51e048c6fdc9f01d25a95527,1.339866,103.853714,4,more boring,30.8660009313,5.15435313744
51e048c6fdc9f01d25a95528,1.314262,103.752373,1,more boring,17.7739111789,6.39700612406
51e048c6fdc9f01d25a9552a,1.375868,103.894013,0,more boring,25.0,8.33333333333
51e048c5fdc9f01d25a9501d,1.323135,103.769555,1,more boring,15.79706722,6.27759394434
51e048d7fdc9f01d25ab0827,1.373416,103.91217,1,wealthier,20.8657789625,6.92432730242
5217c361ad93a7d3e7b1fa35,1.384697,103.877788,5,more beautiful,26.553050665,4.86513767568
51e048eafdc9f01d25acb89a,1.356434,103.750897,1,more depressing,25.0,6.47436515156
5217c361ad93a7d3e7b1f153,1.346232,103.945562,3,more beautiful,24.15912855,4.75114996654
51e048b3fdc9f01d25a79ab7,1.369994,103.899363,2,livelier,31.9812177937,4.65944154207
51e048c5fdc9f01d25a94c37,1.414563,103.831992,2,more boring,27.4608401309,5.4842363918
51e048c5fdc9f01d25a94d9f,1.319729,103.747406,1,more boring,14.4416291483,6.23619359345
51e048c5fdc9f01d25a94af7,1.379999,103.737645,1,more boring,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafe4f,1.341354,103.870581,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aafe51,1.369763,103.838298,1,wealthier,28.7333613609,7.15136224625
51e048d7fdc9f01d25aafe53,1.324341,103.931673,3,wealthier,28.677957535,5.46441066958
51e048d7fdc9f01d25aafe5e,1.315554,103.836693,2,wealthier,33.1845966263,6.13627829424
51e048d7fdc9f01d25aafe60,1.293806,103.780748,1,wealthier,28.7333613609,7.15136224625
51e048d7fdc9f01d25aafe63,1.345568,103.771572,1,wealthier,28.8331216011,7.11287277155
51e048d7fdc9f01d25aafe64,1.309274,103.913703,4,wealthier,30.9087091493,5.09021288995
51e048d7fdc9f01d25aafe69,1.356819,103.874032,11,wealthier,30.0228830107,3.17744265692
51e048d7fdc9f01d25aafe6d,1.334797,103.883286,1,wealthier,29.3963314516,6.91911804541
51e048d7fdc9f01d25aafe6e,1.382089,103.974784,1,wealthier,29.1215003558,6.83754858544
51e048d7fdc9f01d25aafe71,1.368909,103.840758,8,wealthier,17.3762950399,4.63369734204
51e048d7fdc9f01d25aafe73,1.322764,103.917366,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafe7b,1.312023,103.85406,4,wealthier,36.5834238822,5.3496982727
51e048d7fdc9f01d25aafe7f,1.312862,103.760943,1,wealthier,28.7333613609,7.15136224625
51e048d7fdc9f01d25aafe81,1.326673,103.812432,3,wealthier,18.9397435433,5.27333460591
51e048d7fdc9f01d25aafe84,1.359377,103.869322,2,wealthier,26.018746704,5.5342079601
51e048d7fdc9f01d25aafe85,1.316936,103.835968,2,wealthier,33.5833358966,6.18580670788
51e048d7fdc9f01d25aafe86,1.296635,103.851148,2,wealthier,33.7693803171,6.16763336923
51e048d7fdc9f01d25aafe88,1.322563,103.918955,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafe8a,1.309206,103.908564,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25aafe8b,1.367727,103.848682,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aafe8c,1.338439,103.940805,1,wealthier,30.2564803696,6.87089471807
51e048d7fdc9f01d25aafe8d,1.36405,103.855814,6,wealthier,32.3497407996,4.30138569339
51e048d7fdc9f01d25aafe90,1.335569,103.928815,2,wealthier,25.0578685736,6.20346821687
51e048d7fdc9f01d25aafe93,1.342417,103.848765,1,wealthier,28.3394955717,7.15521362112
51e048d7fdc9f01d25aafe99,1.31802,103.940555,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25aafe9b,1.329826,103.867668,3,wealthier,22.6106974994,5.55001595445
51e048d7fdc9f01d25aafe9c,1.318134,103.932881,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aafe9e,1.36126,103.833701,2,wealthier,24.9845667648,5.96433210878
51e048d7fdc9f01d25aafea3,1.343482,103.94122,2,wealthier,20.4508749053,5.62070172109
51e048d7fdc9f01d25aafea4,1.317022,103.859519,1,wealthier,28.0656002188,7.18152111926
51e048d7fdc9f01d25aafea7,1.330985,103.800421,7,wealthier,28.0043168301,3.53344081712
51e048d7fdc9f01d25aafea8,1.334104,103.720036,1,wealthier,31.5488349857,6.65004755835
51e048d7fdc9f01d25aafeab,1.33032,103.88736,1,wealthier,19.3096851498,6.80899365834
51e048d7fdc9f01d25aafead,1.293986,103.875674,1,wealthier,18.143230311,6.47309589711
51e048d7fdc9f01d25aafeae,1.368634,103.887028,3,wealthier,22.6374996839,5.1731000047
51e048d7fdc9f01d25aafeb4,1.354852,103.866726,3,wealthier,25.8129512504,5.43792224821
51e048d7fdc9f01d25aafeb8,1.286745,103.81129,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25aafebc,1.327898,103.769489,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafec4,1.439808,103.83664,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafece,1.349363,103.88178,2,wealthier,22.6036100696,5.76594167833
51e048d7fdc9f01d25aafed4,1.369256,103.843552,3,wealthier,33.6376090576,5.8826218602
51e048d7fdc9f01d25aafed8,1.312024,103.750711,1,wealthier,31.5967293972,6.81224771061
51e048d7fdc9f01d25aafedd,1.310457,103.83341,6,wealthier,23.5322538614,4.28907089333
51e048d7fdc9f01d25aafedf,1.276216,103.859145,1,wealthier,15.8987923675,6.40714733021
51e048d7fdc9f01d25aafee2,1.381141,103.828652,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aafee4,1.355737,103.864867,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aafee5,1.331187,103.917154,5,wealthier,36.5365780338,5.2119975171
51e048d7fdc9f01d25aafee7,1.330064,103.800859,3,wealthier,29.6368613216,5.36748478588
51e048d7fdc9f01d25aafeed,1.345313,103.771773,4,wealthier,26.7513376473,4.66923388149
51e048d7fdc9f01d25aafef4,1.393352,103.893589,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafef5,1.318712,103.762997,2,wealthier,17.2504157615,6.19351257785
51e048d7fdc9f01d25aafef8,1.291367,103.81796,2,wealthier,31.6025495787,6.25803936929
51e048d7fdc9f01d25aafefa,1.27427,103.794308,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aafeff,1.374268,103.967176,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff08,1.401905,103.812185,3,wealthier,19.0587848709,5.2011355261
51e048d7fdc9f01d25aaff0d,1.41149,103.862035,6,wealthier,12.464852589,4.88630461413
51e048d7fdc9f01d25aaff13,1.44255,103.826092,3,wealthier,30.2648263266,5.17480580577
51e048d7fdc9f01d25aaff16,1.337112,103.767338,2,wealthier,34.4858500057,5.81463506061
51e048d7fdc9f01d25aaff17,1.347071,103.896715,9,wealthier,20.0895543708,3.46671643527
51e048d7fdc9f01d25aaff19,1.352043,103.877404,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff1c,1.306746,103.796713,3,wealthier,29.9822186065,5.49709182703
51e048d7fdc9f01d25aaff1f,1.385121,103.90491,2,wealthier,26.9053365502,5.67459237238
51e048d7fdc9f01d25aaff25,1.391121,103.893638,2,wealthier,24.8507243392,6.07018889239
51e048d7fdc9f01d25aaff28,1.313197,103.824343,4,wealthier,35.7273639822,5.46225361495
51e048d7fdc9f01d25aaff2b,1.316035,103.794348,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25aaff2d,1.296795,103.787518,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff30,1.377068,103.773674,3,wealthier,25.0942076108,5.58510236227
51e048d7fdc9f01d25aaff35,1.350638,103.997099,2,wealthier,25.0578685736,6.20346821687
51e048d7fdc9f01d25aaff37,1.326185,103.730467,4,wealthier,26.0529458279,4.55749332411
51e048d7fdc9f01d25aaff39,1.32479,103.724141,4,wealthier,22.6693496121,4.66945710757
51e048d7fdc9f01d25aaff44,1.369635,103.861966,4,wealthier,27.0204428345,4.68738062622
51e048d7fdc9f01d25aaff45,1.30991,103.836772,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aaff49,1.317094,103.909903,1,wealthier,29.1249005336,7.08015576471
51e048d7fdc9f01d25aaff4d,1.290868,103.821985,3,wealthier,34.3352496476,5.9071239866
51e048d7fdc9f01d25aaff4e,1.319521,103.806005,1,wealthier,25.0,6.47436515156
51e048d7fdc9f01d25aaff50,1.365912,103.956931,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff59,1.332405,103.933428,2,wealthier,32.6429050627,6.23430338567
51e048d7fdc9f01d25aaff5a,1.35242,103.943214,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff5b,1.331073,103.906489,2,wealthier,30.9553956863,6.41152845122
51e048d7fdc9f01d25aaff5e,1.265879,103.822346,4,wealthier,23.2786399173,4.88881106601
51e048d7fdc9f01d25aaff60,1.319843,103.9281,2,wealthier,33.6271188181,5.9095101235
51e048d7fdc9f01d25aaff63,1.393911,103.820005,3,wealthier,20.4690683212,5.39602024999
51e048d7fdc9f01d25aaff66,1.318599,103.85472,2,wealthier,23.1265725675,5.9707701263
51e048d7fdc9f01d25aaff6a,1.325321,103.908945,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff6f,1.317325,103.791218,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aaff76,1.320801,103.902664,2,wealthier,29.5843304761,5.67930750626
51e048d7fdc9f01d25aaff78,1.327376,103.884716,1,wealthier,30.9661947316,6.72531558276
51e048d7fdc9f01d25aaff79,1.346114,103.781693,1,wealthier,30.9698878281,6.72319437188
51e048d7fdc9f01d25aaff84,1.386264,103.839757,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaff87,1.35323,103.754068,1,wealthier,28.7333613609,7.15136224625
51e048d7fdc9f01d25aaff8b,1.344931,103.927972,3,wealthier,28.4001302425,5.19293219866
51e048d7fdc9f01d25aaff8f,1.348002,103.884861,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25aaff9a,1.345659,103.948824,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aaffa4,1.319061,103.916794,3,wealthier,28.0779383782,5.45587955551
51e048d7fdc9f01d25aaffa7,1.383835,103.859013,2,wealthier,30.4324480383,6.47858074624
51e048d7fdc9f01d25aaffaa,1.298174,103.781541,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaffac,1.388152,103.846057,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aaffb0,1.342269,103.787673,2,wealthier,30.6730871541,6.66216083918
51e048d7fdc9f01d25aaffb2,1.361116,103.834687,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25aaffc2,1.282122,103.833132,1,wealthier,30.5158153884,6.72180306627
51e048d7fdc9f01d25aaffc9,1.391611,103.848654,3,wealthier,24.1965265907,5.40314266041
51e048d7fdc9f01d25aaffd5,1.411204,103.830174,5,wealthier,30.1864837594,4.99264888519
51e048d7fdc9f01d25aaffd7,1.298427,103.830061,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25aaffda,1.355542,103.843755,4,wealthier,24.5416877459,4.77623068415
51e048d7fdc9f01d25aaffdb,1.313543,103.76611,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25aaffde,1.331498,103.853434,2,wealthier,30.8656741428,6.44503195386
51e048d7fdc9f01d25aaffe0,1.334254,103.715317,2,wealthier,31.6048724636,6.45117153933
51e048d7fdc9f01d25aaffe7,1.351033,103.956482,1,wealthier,31.5526003286,6.40243124421
51e048d7fdc9f01d25aaffeb,1.289823,103.85059,2,wealthier,23.9410560757,5.94696232039
51e048d7fdc9f01d25aafff1,1.325962,103.870934,2,wealthier,18.2996791117,6.464014115
51e048d7fdc9f01d25aafff4,1.318756,103.90262,2,wealthier,31.0969933178,6.26503556381
51e048d7fdc9f01d25aafff7,1.364599,103.861654,1,wealthier,27.4771618439,7.27883176121
51e048d7fdc9f01d25ab0005,1.326834,103.894469,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab000c,1.327262,103.795192,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab000d,1.371675,103.770872,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab000f,1.297698,103.844317,5,wealthier,21.5887775426,4.23051950902
51e048d7fdc9f01d25ab0010,1.30769,103.830191,4,wealthier,30.8219282011,4.95541076895
51e048d7fdc9f01d25ab0011,1.405301,103.902439,2,wealthier,17.6332797344,6.12437582139
51e048d7fdc9f01d25ab0012,1.335233,103.805684,2,wealthier,33.7693803171,6.16763336923
51e048d7fdc9f01d25ab0014,1.325666,103.895685,3,wealthier,26.4307468418,5.44967698563
51e048d7fdc9f01d25ab0017,1.369921,103.752271,1,wealthier,32.2226446073,6.72252084669
51e048d7fdc9f01d25ab0018,1.296856,103.861176,2,wealthier,27.213021879,5.89746921966
51e048d7fdc9f01d25ab001d,1.38801,103.827799,1,wealthier,17.409273003,6.63002337319
51e048d7fdc9f01d25ab001f,1.386547,103.863182,2,wealthier,24.9421314264,6.20346821687
51e048d7fdc9f01d25ab0024,1.320701,103.917459,2,wealthier,31.9403289875,6.25498991573
51e048d7fdc9f01d25ab0026,1.318285,103.951164,2,wealthier,31.2450693194,6.43477368072
51e048d7fdc9f01d25ab0028,1.345748,103.882015,3,wealthier,20.9913902604,5.41653114007
51e048d7fdc9f01d25ab002a,1.340127,103.775856,4,wealthier,20.7998288117,4.60317901647
51e048d7fdc9f01d25ab002b,1.358023,103.86632,1,wealthier,21.2530394905,7.03215316388
51e048d7fdc9f01d25ab002d,1.331722,103.943211,4,wealthier,24.0662916327,4.75783309794
51e048d7fdc9f01d25ab0033,1.396532,103.844732,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab0038,1.405181,103.819979,1,wealthier,25.0,6.47436515156
51e048d7fdc9f01d25ab0048,1.358901,103.843157,2,wealthier,18.2996791117,6.464014115
51e048d7fdc9f01d25ab0049,1.323934,103.729424,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25ab004a,1.331438,103.720214,3,wealthier,33.5067956249,5.83948128414
51e048d7fdc9f01d25ab004b,1.344934,103.771626,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab004f,1.324919,103.832845,3,wealthier,21.7823382311,5.33282612407
51e048d7fdc9f01d25ab0050,1.262675,103.804794,1,wealthier,18.4032706028,6.81224771061
51e048d7fdc9f01d25ab0053,1.375617,103.969135,5,wealthier,26.6907871723,4.46918520719
51e048d7fdc9f01d25ab0054,1.384687,103.871787,3,wealthier,33.6268772986,5.98156924721
51e048d7fdc9f01d25ab006f,1.35772,103.880395,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab0077,1.432468,103.841356,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab0080,1.294517,103.827144,3,wealthier,34.7949823165,5.60410196016
51e048d7fdc9f01d25ab0086,1.302076,103.786986,1,wealthier,31.5967293972,6.81224771061
51e048d7fdc9f01d25ab0087,1.391796,103.907691,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25ab0088,1.278745,103.794392,2,wealthier,33.3450679967,6.22002513289
51e048d7fdc9f01d25ab008a,1.334906,103.894403,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab008c,1.366086,103.891467,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25ab008d,1.327702,103.844436,2,wealthier,37.4393027967,5.58541251047
51e048d7fdc9f01d25ab0096,1.365344,103.839242,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab0097,1.403252,103.870833,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab009a,1.325692,103.740537,3,wealthier,16.3078477005,5.97537058661
51e048d7fdc9f01d25ab009f,1.415327,103.904089,1,wealthier,30.6057409854,6.80113990359
51e048d7fdc9f01d25ab00a0,1.339147,103.897378,2,wealthier,18.3153113076,6.39577535947
51e048d7fdc9f01d25ab00a1,1.319229,103.802882,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25ab00b5,1.297337,103.77375,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25ab00be,1.311098,103.841425,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25ab00c6,1.374986,103.938195,1,wealthier,31.5967293972,6.81224771061
51e048d7fdc9f01d25ab00c9,1.30471,103.877708,1,wealthier,28.7333613609,7.15136224625
51e048d7fdc9f01d25ab00cc,1.372362,103.828519,6,wealthier,22.8092744341,4.21227632102
51e048d7fdc9f01d25ab00d3,1.422565,103.850631,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab00d4,1.342776,103.770344,1,wealthier,29.6494106477,6.92286031118
51e048d7fdc9f01d25ab00d9,1.403559,103.818075,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab00da,1.321069,103.873185,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab00db,1.356207,103.856469,1,wealthier,28.7333613609,7.15136224625
51e048d7fdc9f01d25ab00e7,1.340832,103.918507,2,wealthier,17.8713148888,6.22436727806
51e048d7fdc9f01d25ab00ea,1.327279,103.922669,2,wealthier,32.8135757202,6.32817430376
51e048d7fdc9f01d25ab00ec,1.37239,103.873794,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25ab00ee,1.369903,103.888429,1,wealthier,32.3611351345,6.70684421177
51e048d7fdc9f01d25ab00f0,1.294918,103.855261,6,wealthier,34.3489681812,4.42073917612
51e048d7fdc9f01d25ab00f6,1.359984,103.851983,3,wealthier,30.2289683323,5.19431514198
51e048d7fdc9f01d25ab00f8,1.367725,103.854845,2,wealthier,17.4984145017,6.40459428019
51e048d7fdc9f01d25ab00f9,1.380185,103.839633,1,wealthier,28.2348107607,7.15247076065
51e048d7fdc9f01d25ab00fd,1.305568,103.821549,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab0104,1.379429,103.96453,2,wealthier,25.4803953084,6.13873684365
51e048d7fdc9f01d25ab0108,1.398958,103.884036,3,wealthier,19.1931807453,5.24160450468
51e048d7fdc9f01d25ab010c,1.316804,103.790623,4,wealthier,31.0354167839,5.04979184337
51e048d7fdc9f01d25ab010d,1.331768,103.942003,3,wealthier,24.0508239113,5.27228616757
51e048d7fdc9f01d25ab010e,1.333484,103.75913,1,wealthier,20.2304499119,7.12859502046
51e048d7fdc9f01d25ab0111,1.331861,103.914415,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab0116,1.413347,103.862185,1,wealthier,21.5189165026,6.92866843122
51e048d7fdc9f01d25ab0120,1.391405,103.865481,2,wealthier,26.1030782639,5.90936819652
51e048d7fdc9f01d25ab0121,1.355127,103.836969,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab0124,1.326242,103.926966,1,wealthier,28.1539067193,7.1817929769
51e048d7fdc9f01d25ab0126,1.350126,103.967562,6,wealthier,36.7025207712,4.79221255978
51e048d7fdc9f01d25ab0127,1.34441,103.745835,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab0128,1.33713,103.787395,1,wealthier,29.7695500881,7.12859502046
51e048d7fdc9f01d25ab012a,1.441515,103.823723,2,wealthier,26.6315024497,6.19376154779
51e048d7fdc9f01d25ab012b,1.337545,103.954827,3,wealthier,23.8349707586,5.12634871188
51e048d7fdc9f01d25ab012d,1.279911,103.842203,3,wealthier,25.675880803,5.37529117779
51e048d7fdc9f01d25ab0131,1.352263,103.872684,2,wealthier,16.558491354,6.03342287825
51e048d7fdc9f01d25ab0133,1.313099,103.889923,10,wealthier,34.4024854434,3.75558856125
51e048d7fdc9f01d25ab0134,1.326424,103.820407,0,wealthier,25.0,8.33333333333
51e048d7fdc9f01d25ab0135,1.376783,103.772764,3,wealthier,26.0176665847,5.75354799038
51e048d7fdc9f01d25ab0136,1.311806,103.904634,2,wealthier,32.5015854983,6.40459428019
51e048d7fdc9f01d25ab0139,1.353828,103.84811,3,wealthier,34.220655618,5.77866855538
